1980	3	30	0	-1.265	-0.215	1.283
1980	3	31	0	-1.173	-0.409	1.242
1980	4	1	0	-1.036	-0.578	1.186
1980	4	2	0	-0.886	-0.693	1.125
1980	4	3	0	-0.714	-0.783	1.060
1980	4	4	0	-0.547	-0.831	0.995
1980	4	5	0	-0.389	-0.847	0.932
1980	4	6	0	-0.233	-0.84	0.872
1980	4	7	0	-0.11	-0.803	0.810
1980	4	8	0	0.012	-0.777	0.777
1980	4	9	0	0.105	-0.721	0.729
1980	4	10	0	0.195	-0.66	0.688
1980	4	11	0	0.272	-0.583	0.643
1980	4	12	0	0.352	-0.493	0.606
1980	4	13	0	0.398	-0.402	0.566
1980	4	14	0	0.424	-0.314	0.528
1980	4	15	0	0.438	-0.226	0.493
1980	4	16	0	0.448	-0.151	0.473
1980	4	17	0	0.445	-0.075	0.451
1980	4	18	0	0.447	-0.018	0.447
1980	4	19	0	0.417	0.063	0.422
1980	4	20	0	0.391	0.146	0.417
1980	4	21	0	0.357	0.217	0.418
1980	4	22	0	0.309	0.265	0.407
1980	4	23	0	0.274	0.313	0.416
1980	4	24	0	0.243	0.351	0.427
1980	4	25	0	0.212	0.372	0.428
1980	4	26	0	0.181	0.403	0.442
1980	4	27	0	0.141	0.414	0.437
1980	4	28	0	0.102	0.409	0.422
1980	4	29	0	0.099	0.411	0.423
1980	4	30	0	0.082	0.397	0.405
1980	5	1	0	0.089	0.377	0.387
1980	5	2	0	0.067	0.355	0.361
1980	5	3	0	0.052	0.337	0.341
1980	5	4	0	0.029	0.335	0.336
1980	5	5	0	-0.004	0.331	0.331
1980	5	6	0	-0.032	0.353	0.354
1980	5	7	0	-0.058	0.362	0.367
1980	5	8	0	-0.095	0.344	0.357
1980	5	9	0	-0.153	0.335	0.368
1980	5	10	0	-0.188	0.332	0.382
1980	5	11	0	-0.218	0.321	0.388
1980	5	12	0	-0.257	0.297	0.393
1980	5	13	0	-0.293	0.25	0.385
1980	5	14	0	-0.326	0.212	0.389
1980	5	15	0	-0.339	0.184	0.386
1980	5	16	0	-0.326	0.137	0.354
1980	5	17	0	-0.304	0.089	0.317
1980	5	18	0	-0.297	0.067	0.304
1980	5	19	0	-0.279	0.041	0.282
1980	5	20	0	-0.261	0.03	0.263
1980	5	21	0	-0.249	0.043	0.253
1980	5	22	0	-0.236	0.051	0.241
1980	5	23	0	-0.224	0.065	0.233
1980	5	24	0	-0.226	0.07	0.237
1980	5	25	0	-0.22	0.065	0.229
1980	5	26	0	-0.211	0.065	0.221
1980	5	27	0	-0.203	0.065	0.213
1980	5	28	0	-0.203	0.058	0.211
1980	5	29	0	-0.211	0.059	0.219
1980	5	30	0	-0.218	0.048	0.223
1980	5	31	0	-0.226	0.042	0.230
1980	6	1	0	-0.227	0.035	0.230
1980	6	2	0	-0.235	0.024	0.236
1980	6	3	0	-0.227	0.006	0.227
1980	6	4	0	-0.218	-0.018	0.219
1980	6	5	0	-0.198	-0.035	0.201
1980	6	6	0	-0.188	-0.053	0.195
1980	6	7	0	-0.175	-0.074	0.190
1980	6	8	0	-0.17	-0.094	0.194
1980	6	9	0	-0.154	-0.116	0.193
1980	6	10	0	-0.139	-0.127	0.188
1980	6	11	0	-0.113	-0.137	0.178
1980	6	12	0	-0.087	-0.141	0.166
1980	6	13	0	-0.063	-0.146	0.159
1980	6	14	0	-0.041	-0.149	0.155
1980	6	15	0	-0.022	-0.153	0.155
1980	6	16	0	0.007	-0.156	0.156
1980	6	17	0	0.035	-0.149	0.153
1980	6	18	0	0.056	-0.138	0.149
1980	6	19	0	0.083	-0.126	0.151
1980	6	20	0	0.103	-0.109	0.150
1980	6	21	0	0.12	-0.09	0.150
1980	6	22	0	0.132	-0.072	0.150
1980	6	23	0	0.139	-0.051	0.148
1980	6	24	0	0.144	-0.031	0.147
1980	6	25	0	0.142	-0.012	0.143
1980	6	26	0	0.147	0.003	0.147
1980	6	27	0	0.148	0.016	0.149
1980	6	28	0	0.14	0.032	0.144
1980	6	29	0	0.135	0.047	0.143
1980	6	30	0	0.124	0.061	0.138
1980	7	1	0	0.113	0.075	0.136
1980	7	2	0	0.097	0.088	0.131
1980	7	3	0	0.084	0.097	0.128
1980	7	4	0	0.064	0.098	0.117
1980	7	5	0	0.051	0.099	0.111
1980	7	6	0	0.04	0.099	0.107
1980	7	7	0	0.028	0.1	0.104
